performer,user_name,comment,video_id,likes_count
Slipknot,some guy on the internet,"downloaded this music video off napster as a lil kid, best fucking vibes",D1jQKpse7Yw,0
Slipknot,Brother Dezimoir,Fucking noise marines making a song,26PRhCJtgPQ,0
Slipknot,INCDOT,hiphip and rock. so good! god song,p8zamUoteG4,0
Slipknot,Jahsoni Clark,"i wanna start a 
metal. band called Frankenberry",5abamRO41fE,1
Slipknot,Mai and Vic Gomez,Lots of blood why is there a lot of blood,wLoYIBEZEfw,0
Slipknot,Eddie Toruno,IT RELAXXXEXXX ME !!!! IN 2023!!!!,dymAGwL2kQI,0
Slipknot,Jacopo Kebabbaro,R.I.P. joey the slipknot' s drum will never stop to play.,qw2LU1yS7aw,0
Slipknot,Chris B.,This album has so many fucking bangers. I love it from start to finish.,dvLp3XPNAZ0,1
Slipknot,Swiss Cheese,DONT LEAVE US,qNxtgAnxeZw,0
Slipknot,Delby Banny,"Final Breakdown with ""Limits of the dead"" is Legendary.",5abamRO41fE,0
Slipknot,̇,The Boys,V3ADK6gsDGg,0
Slipknot,OmarHyari,2:28 one of the best things I have ever heard,b3FpfQOxiKA,0
Slipknot,Surlen,"Fuck yeah we risin' up.

My mark of Khaine is fully active.",JGNqvH9ykfA,0
Slipknot,N1cka xd,wiriwiri,6fVE8kSM43I,0
Slipknot,RocksplayTV,this is so fun to play on guitar,V3ADK6gsDGg,0
Slipknot,Dope ReFLX,I have bever really listened to Slipknot...not my cultural music 😅 God the amount of chaos goign on is nut. are shows like this? Im so baffled.,6fVE8kSM43I,0
Slipknot,Ece,I love you JJ. Missing you to the moon and back….,5hejcY2p4A4,0
Slipknot,Dope ReFLX,New here...This is wild. I'm here for it.,5abamRO41fE,0
