performer,user_name,comment,video_id,likes_count
Slipknot,Brandon Real,2:04 -2:14 sounds like he is bashing YouTube xd,JGNqvH9ykfA,0
Slipknot,Ricardo Masvidal,This band means so much to me. They got through some hard times in my life. I will always love Slipknot,8Dic5RWvuOM,1
Slipknot,Washington Junior,Provavelmente a melhor música deles ,D1jQKpse7Yw,0
Slipknot,Jonathan Vogel,"question , who had the idea of the Slipknot look ?",AQ0ktXH3LfI,0
Slipknot,Visca el Barça•,Years later and it's still one of the best songs ever written,qw2LU1yS7aw,0
Slipknot,Mengão Até Morrer•,"Die Energie ist so befreiend. Leute, die diese Art von Musik nicht hören, werden es nie verstehen.",TJC63yhmtOE,0
Slipknot,Mengão Até Morrer•,"The Myth
The Legend 
The Number One
The Joey Jordison",b3FpfQOxiKA,0
Slipknot,Mengão Até Morrer•,Years later and it's still one of the best songs ever written.,4FEfRgMHg44,0
Slipknot,CaracolZ,Ya no es tan contundente como Metallica. Una pena.,INi3qP1oWlY,0
Slipknot,Zack Billman,Oh So this song is about what’s going on in Ohio right now….Thanks for telling us what was gonna happen 15 years before it happened.,5abamRO41fE,0
Slipknot,plasma,"slipknot, i am from Brazil and i looove slipknot. Its very Fanny...",FdBqOCS8LmM,0
Slipknot,victor Duque,One of my favorite bands,INi3qP1oWlY,0
Slipknot,Noodle Wizard,Why was clown T posing?,JGNqvH9ykfA,0
Slipknot,Sniperknot,"the second one is too true.

https://youtu.be/INi3qP1oWlY
epilepsy warning btw.",INi3qP1oWlY,0
Slipknot,Jose Soria,Este es mi música favorita y nadie me la va a quitar,FdBqOCS8LmM,0
Slipknot,Ludwig Müller,bis 1:07 ists sinnlos mühsam...,LXEKuttVRIo,0
Slipknot,Jeffery Charniak,Let the hate flow pussies,6fVE8kSM43I,0
Slipknot,Jeffery Charniak,Let the hate flow.. pussies,B1zCN0YhW1s,0
Slipknot,Jeffery Charniak,Fucking awesome fuck everybody after gen X. Pussies,B1zCN0YhW1s,0
Slipknot,un1que guy,"I can understand people, who pays respect to Joey, but c'mon, Paul's bass!!!!! That was low af and BBBBBBAAASSSS.",TPSenKymLwk,0
Slipknot,un1que guy,"I can understand people, who pays respect to Joey, but c'mon, Paul's bass!!!!! That was low af and BBBBBBAAASSSS.",TPSenKymLwk,0
Slipknot,Arkllay,Девушка которая сильно тормозит.,xKcbYUwmmlE,0
Slipknot,un1que guy,"This isn't a Disasterpiece, this is a Masterpiece!",TPSenKymLwk,0
Slipknot,Luigi - ViAntica,Stop bitching at GOD your father! Repent as we all must,5abamRO41fE,1
Slipknot,Xenia Dukic,No masks ... I'm worried... ,qw2LU1yS7aw,0
Slipknot,Xenia Dukic,First heard of Slipknot when I was in 5th grade...now I'm picking up where I left off ..... ,XEEasR7hVhA,1
Slipknot,Royal King,I'm hated everyday Soo much pain,YWX0w6siLyk,0
Slipknot,Arcturian Motives,"I have a complicated relationship with this song - I was in the worst relationship for 7 years, it nearly destroyed me physically and mentally...I was addicted to the trauma as well as the drugs we were taking.  She was the one who introduced me to this song, it was her favourite on the album.  It's such a masterpiece of a song, but it also shows me a window into the past which I would never want to revisit.",LXEKuttVRIo,0
Slipknot,Ben Nicholas,one of the greatest songs ever written..,LXEKuttVRIo,0
Slipknot,Josh Fraileys,God says we can have this this is my church music,vq-zaD1poAE,1
Slipknot,ufo000,this music is like pat-pat my уши,k7WRH5TN4Jk,0
Slipknot,Derek hughes,What a shame… not a single African American person in the crowd at all… shame whitey shame.,6fVE8kSM43I,0
Slipknot,Adam Constantine,Can someone do a mix of this song and MuDvAyNe -IMN please!!!!! PLEASE?,LvetJ9U_tVY,0
Slipknot,Is Sky,Introvert listen to this song ,qw2LU1yS7aw,0
Slipknot,Washington Freire,"Deveria estar no álbum The End, So Far",fu3-3Yr5PPE,0
Slipknot,Rich Littlejohn,Our money died out turn of century,5abamRO41fE,1
Slipknot,VlaKhal,Засыпаю как младенец под неё,qqK1FrO3BdM,0
Slipknot,Joey Wildrose,ahh slipknot. the fake mushroomhead created by david geffen  to replace them after j.nothing turned down geffens offer of slavery,RUV5-ZqQ4o0,0
Slipknot,Luis Bueno,"Sinister and macabre, and i like It ",sgA7KIwKlOE,0
Slipknot,isaque,Estou ouvindo essa pedrada depois da eliminação do Brasil ,LvetJ9U_tVY,0
